timestamp,occupancy,is_weekend,temp_outside,electricity_kwh
2026-01-02 07:36:52.411983,21,0,34.3,19.41
2026-01-02 08:36:52.411983,41,0,34.0,23.21
2026-01-02 09:36:52.411983,40,0,36.4,23.47
2026-01-02 10:36:52.411983,60,0,36.5,24.55
2026-01-02 11:36:52.411983,71,0,36.7,25.32
2026-01-02 12:36:52.411983,61,0,40.5,26.53
2026-01-02 13:36:52.411983,52,0,39.2,25.73
2026-01-02 14:36:52.411983,58,0,37.0,25.37
2026-01-02 15:36:52.411983,72,0,36.2,24.7
2026-01-02 16:36:52.411983,48,0,35.7,23.67
2026-01-02 17:36:52.411983,37,0,33.8,22.48
2026-01-02 18:36:52.411983,20,0,32.3,21.49
2026-01-02 19:36:52.411983,20,0,30.3,17.82
2026-01-02 20:36:52.411983,1,0,27.8,9.9
2026-01-02 21:36:52.411983,1,0,27.7,10.5
2026-01-02 22:36:52.411983,2,0,27.8,10.81
2026-01-02 23:36:52.411983,2,0,26.8,10.36
2026-01-03 00:36:52.411983,0,1,26.3,11.27
2026-01-03 01:36:52.411983,0,1,28.7,10.65
2026-01-03 02:36:52.411983,0,1,28.7,11.68
2026-01-03 03:36:52.411983,1,1,30.9,11.29
2026-01-03 04:36:52.411983,0,1,30.8,11.13
2026-01-03 05:36:52.411983,0,1,29.2,10.82
2026-01-03 06:36:52.411983,0,1,33.2,10.75
2026-01-03 07:36:52.411983,0,1,34.2,13.54
2026-01-03 08:36:52.411983,0,1,34.6,12.74
2026-01-03 09:36:52.411983,0,1,35.3,13.36
2026-01-03 10:36:52.411983,2,1,36.7,13.37
2026-01-03 11:36:52.411983,3,1,38.6,13.02
2026-01-03 12:36:52.411983,2,1,34.9,12.81
2026-01-03 13:36:52.411983,2,1,41.0,13.35
2026-01-03 14:36:52.411983,2,1,37.5,13.16
2026-01-03 15:36:52.411983,0,1,34.9,12.32
2026-01-03 16:36:52.411983,0,1,36.2,13.55
2026-01-03 17:36:52.411983,0,1,31.4,13.1
2026-01-03 18:36:52.411983,0,1,33.3,12.48
2026-01-03 19:36:52.411983,1,1,32.6,12.48
2026-01-03 20:36:52.411983,1,1,31.6,10.83
2026-01-03 21:36:52.411983,0,1,28.8,10.78
2026-01-03 22:36:52.411983,0,1,28.5,10.89
2026-01-03 23:36:52.411983,1,1,28.3,11.11
2026-01-04 00:36:52.411983,0,1,28.6,11.49
2026-01-04 01:36:52.411983,1,1,27.8,10.69
2026-01-04 02:36:52.411983,0,1,28.2,11.75
2026-01-04 03:36:52.411983,0,1,27.8,11.3
2026-01-04 04:36:52.411983,1,1,31.6,11.74
2026-01-04 05:36:52.411983,0,1,33.0,11.67
2026-01-04 06:36:52.411983,0,1,35.0,11.56
2026-01-04 07:36:52.411983,0,1,32.6,13.36
2026-01-04 08:36:52.411983,0,1,33.9,12.83
2026-01-04 09:36:52.411983,1,1,35.1,13.01
2026-01-04 10:36:52.411983,3,1,35.8,13.11
2026-01-04 11:36:52.411983,3,1,38.3,13.84
2026-01-04 12:36:52.411983,2,1,40.2,13.18
2026-01-04 13:36:52.411983,3,1,39.2,13.1
2026-01-04 14:36:52.411983,2,1,36.3,12.88
2026-01-04 15:36:52.411983,1,1,36.9,12.81
2026-01-04 16:36:52.411983,1,1,33.7,13.12
2026-01-04 17:36:52.411983,0,1,32.0,12.8
2026-01-04 18:36:52.411983,0,1,30.5,12.75
2026-01-04 19:36:52.411983,1,1,31.8,12.96
2026-01-04 20:36:52.411983,0,1,30.5,10.79
2026-01-04 21:36:52.411983,0,1,28.9,11.05
2026-01-04 22:36:52.411983,1,1,29.2,11.05
2026-01-04 23:36:52.411983,1,1,27.2,11.07
2026-01-05 00:36:52.411983,1,0,26.9,10.31
2026-01-05 01:36:52.411983,1,0,27.6,9.6
2026-01-05 02:36:52.411983,1,0,29.3,9.44
2026-01-05 03:36:52.411983,2,0,29.7,9.94
2026-01-05 04:36:52.411983,2,0,31.6,10.17
2026-01-05 05:36:52.411983,2,0,32.7,10.98
2026-01-05 06:36:52.411983,2,0,32.2,8.94
2026-01-05 07:36:52.411983,18,0,33.5,19.41
2026-01-05 08:36:52.411983,39,0,34.7,23.32
2026-01-05 09:36:52.411983,31,0,37.0,24.43
2026-01-05 10:36:52.411983,61,0,38.8,26.05
2026-01-05 11:36:52.411983,60,0,37.6,25.63
2026-01-05 12:36:52.411983,64,0,39.9,26.68
2026-01-05 13:36:52.411983,56,0,36.7,24.57
2026-01-05 14:36:52.411983,65,0,38.3,25.71
2026-01-05 15:36:52.411983,63,0,35.6,24.48
2026-01-05 16:36:52.411983,39,0,34.8,23.77
2026-01-05 17:36:52.411983,39,0,35.0,23.37
2026-01-05 18:36:52.411983,19,0,32.0,21.51
2026-01-05 19:36:52.411983,16,0,33.3,19.69
2026-01-05 20:36:52.411983,1,0,31.3,9.56
2026-01-05 21:36:52.411983,2,0,31.8,10.6
2026-01-05 22:36:52.411983,1,0,28.7,9.92
2026-01-05 23:36:52.411983,1,0,26.7,10.18
2026-01-06 00:36:52.411983,2,0,27.3,9.99
2026-01-06 01:36:52.411983,2,0,27.2,9.81
2026-01-06 02:36:52.411983,2,0,27.0,9.9
2026-01-06 03:36:52.411983,1,0,29.1,9.87
2026-01-06 04:36:52.411983,1,0,29.2,10.23
2026-01-06 05:36:52.411983,1,0,32.4,9.58
2026-01-06 06:36:52.411983,1,0,34.4,10.64
2026-01-06 07:36:52.411983,20,0,35.6,20.31
2026-01-06 08:36:52.411983,43,0,34.2,22.34
2026-01-06 09:36:52.411983,39,0,37.6,24.16
2026-01-06 10:36:52.411983,57,0,36.0,24.74
2026-01-06 11:36:52.411983,58,0,37.0,25.0
2026-01-06 12:36:52.411983,52,0,38.6,25.55
2026-01-06 13:36:52.411983,53,0,36.2,24.03
2026-01-06 14:36:52.411983,54,0,36.4,24.8
2026-01-06 15:36:52.411983,62,0,37.5,24.98
2026-01-06 16:36:52.411983,34,0,34.4,22.72
2026-01-06 17:36:52.411983,37,0,33.2,22.0
2026-01-06 18:36:52.411983,21,0,32.6,21.07
2026-01-06 19:36:52.411983,18,0,30.4,17.96
2026-01-06 20:36:52.411983,1,0,32.1,9.98
2026-01-06 21:36:52.411983,1,0,30.5,9.97
2026-01-06 22:36:52.411983,2,0,28.8,10.19
2026-01-06 23:36:52.411983,2,0,28.7,9.4
2026-01-07 00:36:52.411983,1,0,25.8,9.25
2026-01-07 01:36:52.411983,2,0,28.1,10.17
2026-01-07 02:36:52.411983,2,0,27.7,10.3
2026-01-07 03:36:52.411983,1,0,30.4,10.9
2026-01-07 04:36:52.411983,2,0,29.8,9.77
2026-01-07 05:36:52.411983,1,0,30.7,10.55
2026-01-07 06:36:52.411983,1,0,31.5,10.09
2026-01-07 07:36:52.411983,21,0,34.9,20.01
2026-01-07 08:36:52.411983,40,0,36.5,23.92
2026-01-07 09:36:52.411983,41,0,37.3,24.89
2026-01-07 10:36:52.411983,49,0,39.3,25.58
2026-01-07 11:36:52.411983,61,0,37.9,25.86
2026-01-07 12:36:52.411983,70,0,39.0,26.79
2026-01-07 13:36:52.411983,57,0,37.4,25.04
2026-01-07 14:36:52.411983,65,0,35.8,24.5
2026-01-07 15:36:52.411983,70,0,35.1,24.5
2026-01-07 16:36:52.411983,36,0,35.7,24.03
2026-01-07 17:36:52.411983,38,0,35.4,23.43
2026-01-07 18:36:52.411983,20,0,31.4,20.3
2026-01-07 19:36:52.411983,19,0,31.0,18.41
2026-01-07 20:36:52.411983,2,0,31.7,10.09
2026-01-07 21:36:52.411983,1,0,30.0,10.97
2026-01-07 22:36:52.411983,1,0,30.0,10.33
2026-01-07 23:36:52.411983,2,0,27.6,9.8
2026-01-08 00:36:52.411983,1,0,26.7,9.78
2026-01-08 01:36:52.411983,2,0,30.2,10.58
2026-01-08 02:36:52.411983,1,0,29.3,9.83
2026-01-08 03:36:52.411983,2,0,28.6,10.96
2026-01-08 04:36:52.411983,1,0,28.2,10.33
2026-01-08 05:36:52.411983,2,0,31.3,9.15
2026-01-08 06:36:52.411983,2,0,33.9,10.74
2026-01-08 07:36:52.411983,19,0,33.9,19.64
2026-01-08 08:36:52.411983,45,0,35.3,23.63
2026-01-08 09:36:52.411983,42,0,36.3,23.73
2026-01-08 10:36:52.411983,69,0,34.9,23.75
2026-01-08 11:36:52.411983,73,0,35.7,24.98
2026-01-08 12:36:52.411983,54,0,37.4,24.45
2026-01-08 13:36:52.411983,61,0,38.0,25.23
2026-01-08 14:36:52.411983,62,0,38.2,25.43
2026-01-08 15:36:52.411983,62,0,34.5,23.95
2026-01-08 16:36:52.411983,44,0,35.8,24.17
2026-01-08 17:36:52.411983,44,0,35.8,23.36
2026-01-08 18:36:52.411983,17,0,30.3,19.31
2026-01-08 19:36:52.411983,19,0,32.0,19.13
2026-01-08 20:36:52.411983,1,0,31.2,10.01
2026-01-08 21:36:52.411983,1,0,29.0,10.1
2026-01-08 22:36:52.411983,1,0,29.9,10.32
2026-01-08 23:36:52.411983,1,0,27.9,10.26
2026-01-09 00:36:52.411983,2,0,26.0,9.3
2026-01-09 01:36:52.411983,2,0,26.5,9.72
2026-01-09 02:36:52.411983,1,0,28.1,9.98
2026-01-09 03:36:52.411983,1,0,26.6,10.01
2026-01-09 04:36:52.411983,1,0,28.4,10.33
2026-01-09 05:36:52.411983,1,0,32.5,10.32
2026-01-09 06:36:52.411983,1,0,33.3,10.49
2026-01-09 07:36:52.411983,17,0,32.1,19.11
2026-01-09 08:36:52.411983,43,0,33.9,22.73
2026-01-09 09:36:52.411983,43,0,35.4,22.85
2026-01-09 10:36:52.411983,56,0,37.4,24.74
2026-01-09 11:36:52.411983,63,0,38.0,25.84
2026-01-09 12:36:52.411983,62,0,38.1,25.85
2026-01-09 13:36:52.411983,60,0,35.2,23.26
2026-01-09 14:36:52.411983,53,0,36.7,24.37
2026-01-09 15:36:52.411983,59,0,37.5,24.96
2026-01-09 16:36:52.411983,34,0,35.0,22.49
2026-01-09 17:36:52.411983,26,0,35.5,22.19
2026-01-09 18:36:52.411983,22,0,30.1,19.82
2026-01-09 19:36:52.411983,18,0,31.0,18.55
2026-01-09 20:36:52.411983,2,0,32.2,10.37
2026-01-09 21:36:52.411983,2,0,29.9,10.49
2026-01-09 22:36:52.411983,1,0,28.8,10.22
2026-01-09 23:36:52.411983,2,0,28.0,10.48
2026-01-10 00:36:52.411983,0,1,27.4,11.01
2026-01-10 01:36:52.411983,1,1,28.2,11.5
2026-01-10 02:36:52.411983,0,1,27.2,11.15
2026-01-10 03:36:52.411983,0,1,27.8,10.27
2026-01-10 04:36:52.411983,0,1,29.4,11.65
2026-01-10 05:36:52.411983,1,1,31.6,11.18
2026-01-10 06:36:52.411983,1,1,32.3,10.92
2026-01-10 07:36:52.411983,1,1,35.1,13.24
2026-01-10 08:36:52.411983,0,1,34.9,12.87
2026-01-10 09:36:52.411983,1,1,35.7,13.1
2026-01-10 10:36:52.411983,3,1,37.0,13.26
2026-01-10 11:36:52.411983,2,1,40.0,12.57
2026-01-10 12:36:52.411983,2,1,37.5,12.71
2026-01-10 13:36:52.411983,3,1,36.4,12.73
2026-01-10 14:36:52.411983,3,1,36.4,13.0
2026-01-10 15:36:52.411983,1,1,35.7,12.42
2026-01-10 16:36:52.411983,0,1,35.7,13.59
2026-01-10 17:36:52.411983,0,1,36.5,12.82
2026-01-10 18:36:52.411983,1,1,32.1,13.06
2026-01-10 19:36:52.411983,0,1,31.5,13.49
2026-01-10 20:36:52.411983,0,1,29.5,11.62
2026-01-10 21:36:52.411983,1,1,28.2,10.91
2026-01-10 22:36:52.411983,0,1,27.5,11.83
2026-01-10 23:36:52.411983,1,1,26.7,10.97
2026-01-11 00:36:52.411983,0,1,28.5,10.69
2026-01-11 01:36:52.411983,0,1,28.4,11.03
2026-01-11 02:36:52.411983,1,1,28.2,11.32
2026-01-11 03:36:52.411983,0,1,28.1,10.8
2026-01-11 04:36:52.411983,1,1,29.8,11.34
2026-01-11 05:36:52.411983,1,1,29.7,11.76
2026-01-11 06:36:52.411983,0,1,31.6,11.1
2026-01-11 07:36:52.411983,0,1,32.5,12.78
2026-01-11 08:36:52.411983,0,1,34.9,12.69
2026-01-11 09:36:52.411983,0,1,37.7,13.14
2026-01-11 10:36:52.411983,2,1,37.9,13.42
2026-01-11 11:36:52.411983,2,1,37.2,12.81
2026-01-11 12:36:52.411983,2,1,36.4,13.38
2026-01-11 13:36:52.411983,3,1,39.4,12.83
2026-01-11 14:36:52.411983,2,1,35.3,13.58
2026-01-11 15:36:52.411983,0,1,36.2,12.3
2026-01-11 16:36:52.411983,0,1,34.9,13.19
2026-01-11 17:36:52.411983,0,1,31.8,12.82
2026-01-11 18:36:52.411983,1,1,31.3,12.9
2026-01-11 19:36:52.411983,0,1,30.7,13.22
2026-01-11 20:36:52.411983,0,1,26.9,11.56
2026-01-11 21:36:52.411983,0,1,28.0,10.59
2026-01-11 22:36:52.411983,0,1,25.8,11.01
2026-01-11 23:36:52.411983,0,1,27.2,10.65
2026-01-12 00:36:52.411983,1,0,27.1,9.27
2026-01-12 01:36:52.411983,1,0,27.7,10.14
2026-01-12 02:36:52.411983,2,0,29.5,9.57
2026-01-12 03:36:52.411983,2,0,28.2,10.43
2026-01-12 04:36:52.411983,2,0,29.0,10.11
2026-01-12 05:36:52.411983,1,0,30.2,10.36
2026-01-12 06:36:52.411983,1,0,31.3,9.72
2026-01-12 07:36:52.411983,22,0,33.3,19.91
2026-01-12 08:36:52.411983,40,0,34.9,23.08
2026-01-12 09:36:52.411983,46,0,35.4,23.43
2026-01-12 10:36:52.411983,64,0,35.9,24.46
2026-01-12 11:36:52.411983,68,0,36.0,24.62
2026-01-12 12:36:52.411983,58,0,35.9,24.09
2026-01-12 13:36:52.411983,61,0,35.5,25.32
2026-01-12 14:36:52.411983,75,0,34.7,24.05
2026-01-12 15:36:52.411983,54,0,34.3,23.31
2026-01-12 16:36:52.411983,42,0,34.3,22.95
2026-01-12 17:36:52.411983,40,0,32.6,21.45
2026-01-12 18:36:52.411983,15,0,31.5,20.61
2026-01-12 19:36:52.411983,15,0,31.6,18.01
2026-01-12 20:36:52.411983,2,0,30.0,10.19
2026-01-12 21:36:52.411983,1,0,28.2,10.12
2026-01-12 22:36:52.411983,2,0,30.0,9.67
2026-01-12 23:36:52.411983,2,0,24.5,10.23
2026-01-13 00:36:52.411983,1,0,25.0,10.1
2026-01-13 01:36:52.411983,1,0,25.0,9.38
2026-01-13 02:36:52.411983,1,0,26.1,10.38
2026-01-13 03:36:52.411983,2,0,30.3,9.52
2026-01-13 04:36:52.411983,1,0,29.0,9.39
2026-01-13 05:36:52.411983,1,0,31.9,9.98
2026-01-13 06:36:52.411983,2,0,31.8,9.6
2026-01-13 07:36:52.411983,20,0,32.0,18.42
2026-01-13 08:36:52.411983,40,0,35.2,23.13
2026-01-13 09:36:52.411983,41,0,36.5,24.09
2026-01-13 10:36:52.411983,51,0,36.1,23.91
2026-01-13 11:36:52.411983,58,0,36.8,24.4
2026-01-13 12:36:52.411983,57,0,37.6,25.32
2026-01-13 13:36:52.411983,58,0,35.5,24.09
2026-01-13 14:36:52.411983,68,0,36.6,25.38
2026-01-13 15:36:52.411983,53,0,34.0,23.28
2026-01-13 16:36:52.411983,29,0,35.2,22.18
2026-01-13 17:36:52.411983,36,0,34.7,22.44
2026-01-13 18:36:52.411983,20,0,32.0,20.62
2026-01-13 19:36:52.411983,20,0,29.8,17.89
2026-01-13 20:36:52.411983,1,0,29.7,9.66
2026-01-13 21:36:52.411983,1,0,28.7,10.24
2026-01-13 22:36:52.411983,1,0,29.5,11.28
2026-01-13 23:36:52.411983,1,0,29.0,9.64
2026-01-14 00:36:52.411983,1,0,24.8,10.33
2026-01-14 01:36:52.411983,2,0,25.6,10.26
2026-01-14 02:36:52.411983,1,0,29.4,10.27
2026-01-14 03:36:52.411983,2,0,27.7,10.39
2026-01-14 04:36:52.411983,1,0,29.6,9.95
2026-01-14 05:36:52.411983,1,0,30.4,9.95
2026-01-14 06:36:52.411983,1,0,31.6,10.44
2026-01-14 07:36:52.411983,21,0,32.5,19.3
2026-01-14 08:36:52.411983,42,0,33.7,22.21
2026-01-14 09:36:52.411983,44,0,37.5,24.73
2026-01-14 10:36:52.411983,55,0,33.7,22.77
2026-01-14 11:36:52.411983,54,0,36.8,23.66
2026-01-14 12:36:52.411983,59,0,35.6,23.96
2026-01-14 13:36:52.411983,52,0,37.9,24.91
2026-01-14 14:36:52.411983,52,0,35.6,23.81
2026-01-14 15:36:52.411983,65,0,36.0,24.05
2026-01-14 16:36:52.411983,48,0,35.3,23.21
2026-01-14 17:36:52.411983,34,0,33.8,21.99
2026-01-14 18:36:52.411983,17,0,31.1,20.09
2026-01-14 19:36:52.411983,19,0,30.6,18.34
2026-01-14 20:36:52.411983,1,0,30.6,9.97
2026-01-14 21:36:52.411983,1,0,28.4,10.3
2026-01-14 22:36:52.411983,2,0,24.9,9.75
2026-01-14 23:36:52.411983,2,0,25.6,10.13
2026-01-15 00:36:52.411983,2,0,26.3,10.08
2026-01-15 01:36:52.411983,1,0,25.8,10.34
2026-01-15 02:36:52.411983,1,0,25.8,10.82
2026-01-15 03:36:52.411983,1,0,27.5,9.84
2026-01-15 04:36:52.411983,2,0,27.7,9.25
2026-01-15 05:36:52.411983,1,0,29.2,9.56
2026-01-15 06:36:52.411983,1,0,30.5,9.96
2026-01-15 07:36:52.411983,21,0,33.0,19.8
2026-01-15 08:36:52.411983,37,0,34.0,21.83
2026-01-15 09:36:52.411983,36,0,34.7,22.46
2026-01-15 10:36:52.411983,60,0,36.2,24.45
2026-01-15 11:36:52.411983,56,0,36.3,24.79
2026-01-15 12:36:52.411983,64,0,36.1,24.54
2026-01-15 13:36:52.411983,55,0,34.9,23.97
2026-01-15 14:36:52.411983,52,0,32.2,21.74
2026-01-15 15:36:52.411983,68,0,34.7,23.85
2026-01-15 16:36:52.411983,42,0,31.3,21.44
2026-01-15 17:36:52.411983,39,0,31.2,20.92
2026-01-15 18:36:52.411983,19,0,31.7,21.25
2026-01-15 19:36:52.411983,19,0,28.9,17.98
2026-01-15 20:36:52.411983,1,0,30.5,10.09
2026-01-15 21:36:52.411983,1,0,27.1,9.36
2026-01-15 22:36:52.411983,2,0,28.0,9.95
2026-01-15 23:36:52.411983,1,0,27.6,10.96
2026-01-16 00:36:52.411983,1,0,26.7,9.2
2026-01-16 01:36:52.411983,1,0,27.2,9.91
2026-01-16 02:36:52.411983,2,0,26.7,10.28
2026-01-16 03:36:52.411983,2,0,27.5,9.7
2026-01-16 04:36:52.411983,1,0,28.1,10.19
2026-01-16 05:36:52.411983,1,0,29.2,10.23
2026-01-16 06:36:52.411983,1,0,32.5,10.24
2026-01-16 07:36:52.411983,20,0,32.9,18.54
2026-01-16 08:36:52.411983,48,0,33.6,23.4
2026-01-16 09:36:52.411983,40,0,35.3,22.75
2026-01-16 10:36:52.411983,69,0,34.6,24.02
2026-01-16 11:36:52.411983,57,0,36.2,24.29
2026-01-16 12:36:52.411983,58,0,36.1,23.78
2026-01-16 13:36:52.411983,69,0,38.2,25.79
2026-01-16 14:36:52.411983,60,0,33.7,23.46
2026-01-16 15:36:52.411983,57,0,35.8,23.66
2026-01-16 16:36:52.411983,39,0,33.4,22.47
2026-01-16 17:36:52.411983,40,0,32.5,22.16
2026-01-16 18:36:52.411983,20,0,31.5,21.17
2026-01-16 19:36:52.411983,20,0,29.3,17.55
2026-01-16 20:36:52.411983,2,0,27.7,10.42
2026-01-16 21:36:52.411983,1,0,26.3,9.93
2026-01-16 22:36:52.411983,2,0,26.4,10.44
2026-01-16 23:36:52.411983,1,0,25.8,10.63
2026-01-17 00:36:52.411983,0,1,25.4,11.04
2026-01-17 01:36:52.411983,0,1,25.7,11.32
2026-01-17 02:36:52.411983,1,1,26.2,10.71
2026-01-17 03:36:52.411983,1,1,25.6,10.62
2026-01-17 04:36:52.411983,1,1,28.7,11.21
2026-01-17 05:36:52.411983,0,1,28.9,10.44
2026-01-17 06:36:52.411983,1,1,29.5,10.76
2026-01-17 07:36:52.411983,0,1,30.8,12.42
2026-01-17 08:36:52.411983,1,1,30.6,12.56
2026-01-17 09:36:52.411983,0,1,35.1,12.34
2026-01-17 10:36:52.411983,3,1,36.4,13.16
2026-01-17 11:36:52.411983,2,1,36.4,13.5
2026-01-17 12:36:52.411983,2,1,36.7,13.23
2026-01-17 13:36:52.411983,3,1,33.6,13.56
2026-01-17 14:36:52.411983,3,1,34.6,13.83
2026-01-17 15:36:52.411983,1,1,33.6,12.75
2026-01-17 16:36:52.411983,1,1,31.5,13.51
2026-01-17 17:36:52.411983,1,1,32.7,13.33
2026-01-17 18:36:52.411983,1,1,31.7,13.61
2026-01-17 19:36:52.411983,1,1,29.1,13.63
2026-01-17 20:36:52.411983,0,1,28.4,10.58
2026-01-17 21:36:52.411983,0,1,25.4,11.27
2026-01-17 22:36:52.411983,1,1,27.2,10.76
2026-01-17 23:36:52.411983,0,1,25.5,10.49
2026-01-18 00:36:52.411983,0,1,25.5,11.55
2026-01-18 01:36:52.411983,1,1,23.9,10.87
2026-01-18 02:36:52.411983,1,1,25.2,11.91
2026-01-18 03:36:52.411983,1,1,23.7,11.04
2026-01-18 04:36:52.411983,1,1,28.8,10.33
2026-01-18 05:36:52.411983,1,1,27.6,11.67
2026-01-18 06:36:52.411983,1,1,31.2,11.59
2026-01-18 07:36:52.411983,1,1,31.8,12.3
2026-01-18 08:36:52.411983,1,1,33.4,13.09
2026-01-18 09:36:52.411983,1,1,34.6,13.12
2026-01-18 10:36:52.411983,2,1,33.7,13.0
2026-01-18 11:36:52.411983,2,1,33.8,13.15
2026-01-18 12:36:52.411983,2,1,36.7,12.74
2026-01-18 13:36:52.411983,3,1,35.4,12.92
2026-01-18 14:36:52.411983,3,1,32.6,13.35
2026-01-18 15:36:52.411983,1,1,33.7,12.97
2026-01-18 16:36:52.411983,1,1,34.7,13.55
2026-01-18 17:36:52.411983,1,1,29.5,13.16
2026-01-18 18:36:52.411983,0,1,30.3,13.74
2026-01-18 19:36:52.411983,1,1,29.6,13.36
2026-01-18 20:36:52.411983,0,1,26.7,10.82
2026-01-18 21:36:52.411983,1,1,26.4,11.05
2026-01-18 22:36:52.411983,1,1,23.3,10.53
2026-01-18 23:36:52.411983,0,1,24.1,10.73
2026-01-19 00:36:52.411983,1,0,25.4,9.84
2026-01-19 01:36:52.411983,1,0,23.8,9.79
2026-01-19 02:36:52.411983,1,0,25.7,9.37
2026-01-19 03:36:52.411983,1,0,27.1,9.46
2026-01-19 04:36:52.411983,1,0,27.2,9.9
2026-01-19 05:36:52.411983,1,0,29.7,10.01
2026-01-19 06:36:52.411983,2,0,30.7,10.38
2026-01-19 07:36:52.411983,18,0,30.0,17.96
2026-01-19 08:36:52.411983,29,0,34.9,22.5
2026-01-19 09:36:52.411983,37,0,32.6,21.98
2026-01-19 10:36:52.411983,61,0,33.6,23.38
2026-01-19 11:36:52.411983,52,0,34.2,22.91
2026-01-19 12:36:52.411983,63,0,35.5,24.3
2026-01-19 13:36:52.411983,60,0,35.4,24.09
2026-01-19 14:36:52.411983,58,0,31.2,20.96
2026-01-19 15:36:52.411983,52,0,32.6,22.64
2026-01-19 16:36:52.411983,42,0,33.2,22.65
2026-01-19 17:36:52.411983,45,0,32.1,21.75
2026-01-19 18:36:52.411983,16,0,27.0,18.28
2026-01-19 19:36:52.411983,21,0,28.6,16.93
2026-01-19 20:36:52.411983,2,0,25.6,10.15
2026-01-19 21:36:52.411983,2,0,24.6,9.89
2026-01-19 22:36:52.411983,2,0,25.5,10.08
2026-01-19 23:36:52.411983,2,0,23.0,9.86
2026-01-20 00:36:52.411983,1,0,24.1,10.11
2026-01-20 01:36:52.411983,2,0,25.4,9.87
2026-01-20 02:36:52.411983,1,0,25.9,10.88
2026-01-20 03:36:52.411983,2,0,23.9,9.98
2026-01-20 04:36:52.411983,2,0,26.9,10.02
2026-01-20 05:36:52.411983,2,0,25.3,10.57
2026-01-20 06:36:52.411983,2,0,30.3,10.0
2026-01-20 07:36:52.411983,17,0,30.9,17.96
2026-01-20 08:36:52.411983,39,0,29.4,20.68
2026-01-20 09:36:52.411983,44,0,33.4,22.35
2026-01-20 10:36:52.411983,56,0,32.6,22.25
2026-01-20 11:36:52.411983,60,0,33.4,22.38
2026-01-20 12:36:52.411983,64,0,34.8,23.83
2026-01-20 13:36:52.411983,57,0,35.2,24.09
2026-01-20 14:36:52.411983,69,0,31.0,22.69
2026-01-20 15:36:52.411983,59,0,33.3,22.72
2026-01-20 16:36:52.411983,37,0,32.6,21.73
2026-01-20 17:36:52.411983,43,0,30.7,20.89
2026-01-20 18:36:52.411983,20,0,29.3,19.01
2026-01-20 19:36:52.411983,23,0,26.4,16.04
2026-01-20 20:36:52.411983,2,0,28.6,10.07
2026-01-20 21:36:52.411983,2,0,26.3,9.25
2026-01-20 22:36:52.411983,1,0,24.7,9.67
2026-01-20 23:36:52.411983,1,0,22.7,9.89
2026-01-21 00:36:52.411983,2,0,22.8,10.09
2026-01-21 01:36:52.411983,2,0,24.0,9.57
2026-01-21 02:36:52.411983,1,0,24.7,9.46
2026-01-21 03:36:52.411983,2,0,24.9,10.41
2026-01-21 04:36:52.411983,1,0,25.8,10.32
2026-01-21 05:36:52.411983,2,0,30.2,10.28
2026-01-21 06:36:52.411983,2,0,28.2,9.16
2026-01-21 07:36:52.411983,19,0,29.1,17.68
2026-01-21 08:36:52.411983,42,0,30.3,21.58
2026-01-21 09:36:52.411983,36,0,34.5,22.27
2026-01-21 10:36:52.411983,57,0,33.2,22.22
2026-01-21 11:36:52.411983,46,0,33.1,21.9
2026-01-21 12:36:52.411983,65,0,33.8,23.08
2026-01-21 13:36:52.411983,62,0,34.3,24.3
2026-01-21 14:36:52.411983,53,0,32.8,22.36
2026-01-21 15:36:52.411983,60,0,32.1,22.32
2026-01-21 16:36:52.411983,34,0,30.2,20.86
2026-01-21 17:36:52.411983,43,0,30.1,20.66
2026-01-21 18:36:52.411983,19,0,27.9,18.24
2026-01-21 19:36:52.411983,20,0,28.2,17.02
2026-01-21 20:36:52.411983,2,0,27.9,10.43
2026-01-21 21:36:52.411983,1,0,23.8,10.25
2026-01-21 22:36:52.411983,2,0,24.2,10.0
2026-01-21 23:36:52.411983,2,0,22.2,11.4
2026-01-22 00:36:52.411983,2,0,22.1,9.75
2026-01-22 01:36:52.411983,1,0,25.2,9.46
2026-01-22 02:36:52.411983,2,0,24.0,9.82
2026-01-22 03:36:52.411983,1,0,24.5,9.83
2026-01-22 04:36:52.411983,1,0,23.4,9.93
2026-01-22 05:36:52.411983,2,0,27.7,10.45
2026-01-22 06:36:52.411983,1,0,26.3,10.3
2026-01-22 07:36:52.411983,19,0,31.0,18.37
2026-01-22 08:36:52.411983,40,0,30.1,20.34
2026-01-22 09:36:52.411983,38,0,31.2,20.69
2026-01-22 10:36:52.411983,56,0,33.6,23.31
2026-01-22 11:36:52.411983,70,0,33.4,24.21
2026-01-22 12:36:52.411983,59,0,34.3,23.0
2026-01-22 13:36:52.411983,65,0,34.6,23.72
2026-01-22 14:36:52.411983,59,0,31.8,22.27
2026-01-22 15:36:52.411983,56,0,30.2,21.36
2026-01-22 16:36:52.411983,34,0,30.3,20.52
2026-01-22 17:36:52.411983,29,0,29.4,19.78
2026-01-22 18:36:52.411983,19,0,26.6,18.15
2026-01-22 19:36:52.411983,19,0,26.1,16.36
2026-01-22 20:36:52.411983,2,0,24.1,9.96
2026-01-22 21:36:52.411983,1,0,23.0,10.2
2026-01-22 22:36:52.411983,2,0,23.7,10.1
2026-01-22 23:36:52.411983,2,0,23.7,9.99
2026-01-23 00:36:52.411983,1,0,20.6,9.88
