timestamp,occupancy,is_weekend,temp_outside,energy_kwh,hour,day_of_week,date,cluster,cluster_label
2025-12-25 04:36:52.411983,1,0,31.1,9.7,4,3,2025-12-25,1,high_usage
2025-12-25 05:36:52.411983,2,0,28.2,9.88,5,3,2025-12-25,1,high_usage
2025-12-25 06:36:52.411983,2,0,31.7,10.05,6,3,2025-12-25,1,high_usage
2025-12-25 07:36:52.411983,19,0,31.1,18.16,7,3,2025-12-25,1,high_usage
2025-12-25 08:36:52.411983,39,0,33.2,22.18,8,3,2025-12-25,1,high_usage
2025-12-25 09:36:52.411983,40,0,31.2,21.22,9,3,2025-12-25,1,high_usage
2025-12-25 10:36:52.411983,65,0,35.5,24.35,10,3,2025-12-25,1,high_usage
2025-12-25 11:36:52.411983,66,0,34.4,24.35,11,3,2025-12-25,1,high_usage
2025-12-25 12:36:52.411983,56,0,36.1,24.25,12,3,2025-12-25,1,high_usage
2025-12-25 13:36:52.411983,54,0,35.5,24.09,13,3,2025-12-25,1,high_usage
2025-12-25 14:36:52.411983,68,0,36.7,24.15,14,3,2025-12-25,1,high_usage
2025-12-25 15:36:52.411983,64,0,35.7,24.98,15,3,2025-12-25,1,high_usage
2025-12-25 16:36:52.411983,35,0,38.8,24.19,16,3,2025-12-25,1,high_usage
2025-12-25 17:36:52.411983,39,0,33.9,23.5,17,3,2025-12-25,1,high_usage
2025-12-25 18:36:52.411983,17,0,31.0,20.8,18,3,2025-12-25,1,high_usage
2025-12-25 19:36:52.411983,22,0,28.8,17.18,19,3,2025-12-25,1,high_usage
2025-12-25 20:36:52.411983,1,0,27.3,10.46,20,3,2025-12-25,1,high_usage
2025-12-25 21:36:52.411983,1,0,27.0,10.17,21,3,2025-12-25,1,high_usage
2025-12-25 22:36:52.411983,2,0,28.3,10.24,22,3,2025-12-25,1,high_usage
2025-12-25 23:36:52.411983,1,0,27.7,10.37,23,3,2025-12-25,1,high_usage
2025-12-26 00:36:52.411983,2,0,24.9,10.05,0,4,2025-12-26,1,high_usage
2025-12-26 01:36:52.411983,1,0,25.8,11.14,1,4,2025-12-26,1,high_usage
2025-12-26 02:36:52.411983,1,0,26.5,10.01,2,4,2025-12-26,1,high_usage
2025-12-26 03:36:52.411983,2,0,28.1,10.52,3,4,2025-12-26,1,high_usage
2025-12-26 04:36:52.411983,2,0,27.0,9.66,4,4,2025-12-26,1,high_usage
2025-12-26 05:36:52.411983,1,0,31.4,10.3,5,4,2025-12-26,1,high_usage
2025-12-26 06:36:52.411983,2,0,32.5,9.58,6,4,2025-12-26,1,high_usage
2025-12-26 07:36:52.411983,19,0,35.1,20.78,7,4,2025-12-26,1,high_usage
2025-12-26 08:36:52.411983,41,0,33.9,21.97,8,4,2025-12-26,1,high_usage
2025-12-26 09:36:52.411983,39,0,33.7,22.54,9,4,2025-12-26,1,high_usage
2025-12-26 10:36:52.411983,61,0,35.1,23.18,10,4,2025-12-26,1,high_usage
2025-12-26 11:36:52.411983,66,0,34.9,24.12,11,4,2025-12-26,1,high_usage
2025-12-26 12:36:52.411983,62,0,36.0,24.01,12,4,2025-12-26,1,high_usage
2025-12-26 13:36:52.411983,69,0,36.3,25.16,13,4,2025-12-26,1,high_usage
2025-12-26 14:36:52.411983,50,0,35.1,23.47,14,4,2025-12-26,1,high_usage
2025-12-26 15:36:52.411983,58,0,35.2,23.74,15,4,2025-12-26,1,high_usage
2025-12-26 16:36:52.411983,45,0,35.3,23.42,16,4,2025-12-26,1,high_usage
2025-12-26 17:36:52.411983,37,0,32.1,21.79,17,4,2025-12-26,1,high_usage
2025-12-26 18:36:52.411983,22,0,32.3,20.86,18,4,2025-12-26,1,high_usage
2025-12-26 19:36:52.411983,19,0,29.4,17.76,19,4,2025-12-26,1,high_usage
2025-12-26 20:36:52.411983,2,0,30.1,9.43,20,4,2025-12-26,1,high_usage
2025-12-26 21:36:52.411983,1,0,29.4,10.14,21,4,2025-12-26,1,high_usage
2025-12-26 22:36:52.411983,2,0,27.3,9.73,22,4,2025-12-26,1,high_usage
2025-12-26 23:36:52.411983,1,0,26.3,10.53,23,4,2025-12-26,1,high_usage
2025-12-27 00:36:52.411983,1,1,27.5,10.51,0,5,2025-12-27,0,low_usage
2025-12-27 01:36:52.411983,1,1,27.2,11.33,1,5,2025-12-27,0,low_usage
2025-12-27 02:36:52.411983,1,1,28.0,11.53,2,5,2025-12-27,0,low_usage
2025-12-27 03:36:52.411983,0,1,28.9,11.14,3,5,2025-12-27,0,low_usage
2025-12-27 04:36:52.411983,0,1,28.5,11.35,4,5,2025-12-27,0,low_usage
2025-12-27 05:36:52.411983,1,1,30.6,10.09,5,5,2025-12-27,0,low_usage
2025-12-27 06:36:52.411983,1,1,33.2,11.18,6,5,2025-12-27,0,low_usage
2025-12-27 07:36:52.411983,0,1,31.9,12.98,7,5,2025-12-27,0,low_usage
2025-12-27 08:36:52.411983,0,1,33.2,13.45,8,5,2025-12-27,0,low_usage
2025-12-27 09:36:52.411983,0,1,34.2,13.12,9,5,2025-12-27,0,low_usage
2025-12-27 10:36:52.411983,2,1,35.6,12.85,10,5,2025-12-27,0,low_usage
2025-12-27 11:36:52.411983,3,1,36.6,14.08,11,5,2025-12-27,0,low_usage
2025-12-27 12:36:52.411983,3,1,36.9,13.06,12,5,2025-12-27,0,low_usage
2025-12-27 13:36:52.411983,2,1,38.2,12.92,13,5,2025-12-27,0,low_usage
2025-12-27 14:36:52.411983,2,1,35.1,13.28,14,5,2025-12-27,0,low_usage
2025-12-27 15:36:52.411983,1,1,33.9,13.46,15,5,2025-12-27,0,low_usage
2025-12-27 16:36:52.411983,1,1,37.1,12.66,16,5,2025-12-27,0,low_usage
2025-12-27 17:36:52.411983,1,1,33.8,13.09,17,5,2025-12-27,0,low_usage
2025-12-27 18:36:52.411983,1,1,28.3,12.56,18,5,2025-12-27,0,low_usage
2025-12-27 19:36:52.411983,1,1,31.5,12.68,19,5,2025-12-27,0,low_usage
2025-12-27 20:36:52.411983,0,1,28.8,11.18,20,5,2025-12-27,0,low_usage
2025-12-27 21:36:52.411983,0,1,26.9,10.78,21,5,2025-12-27,0,low_usage
2025-12-27 22:36:52.411983,0,1,28.1,10.62,22,5,2025-12-27,0,low_usage
2025-12-27 23:36:52.411983,1,1,28.3,11.28,23,5,2025-12-27,0,low_usage
2025-12-28 00:36:52.411983,1,1,26.2,11.6,0,6,2025-12-28,0,low_usage
2025-12-28 01:36:52.411983,0,1,27.7,11.61,1,6,2025-12-28,0,low_usage
2025-12-28 02:36:52.411983,0,1,28.4,11.18,2,6,2025-12-28,0,low_usage
2025-12-28 03:36:52.411983,1,1,29.0,11.56,3,6,2025-12-28,0,low_usage
2025-12-28 04:36:52.411983,0,1,29.3,10.73,4,6,2025-12-28,0,low_usage
2025-12-28 05:36:52.411983,0,1,30.4,11.16,5,6,2025-12-28,0,low_usage
2025-12-28 06:36:52.411983,1,1,30.5,11.32,6,6,2025-12-28,0,low_usage
2025-12-28 07:36:52.411983,0,1,35.2,12.69,7,6,2025-12-28,0,low_usage
2025-12-28 08:36:52.411983,1,1,33.9,13.31,8,6,2025-12-28,0,low_usage
2025-12-28 09:36:52.411983,0,1,35.6,13.3,9,6,2025-12-28,0,low_usage
2025-12-28 10:36:52.411983,3,1,38.0,13.09,10,6,2025-12-28,0,low_usage
2025-12-28 11:36:52.411983,3,1,37.5,12.85,11,6,2025-12-28,0,low_usage
2025-12-28 12:36:52.411983,2,1,37.8,13.8,12,6,2025-12-28,0,low_usage
2025-12-28 13:36:52.411983,3,1,37.0,13.32,13,6,2025-12-28,0,low_usage
2025-12-28 14:36:52.411983,3,1,36.4,12.88,14,6,2025-12-28,0,low_usage
2025-12-28 15:36:52.411983,1,1,35.8,12.27,15,6,2025-12-28,0,low_usage
2025-12-28 16:36:52.411983,0,1,33.2,13.6,16,6,2025-12-28,0,low_usage
2025-12-28 17:36:52.411983,0,1,33.1,12.87,17,6,2025-12-28,0,low_usage
2025-12-28 18:36:52.411983,0,1,33.5,13.22,18,6,2025-12-28,0,low_usage
2025-12-28 19:36:52.411983,0,1,31.1,12.35,19,6,2025-12-28,0,low_usage
2025-12-28 20:36:52.411983,1,1,28.7,11.02,20,6,2025-12-28,0,low_usage
2025-12-28 21:36:52.411983,0,1,28.9,10.96,21,6,2025-12-28,0,low_usage
2025-12-28 22:36:52.411983,0,1,28.7,11.0,22,6,2025-12-28,0,low_usage
2025-12-28 23:36:52.411983,0,1,28.4,11.27,23,6,2025-12-28,0,low_usage
2025-12-29 00:36:52.411983,1,0,29.6,10.24,0,0,2025-12-29,1,high_usage
2025-12-29 01:36:52.411983,2,0,27.8,9.59,1,0,2025-12-29,1,high_usage
2025-12-29 02:36:52.411983,1,0,28.5,10.09,2,0,2025-12-29,1,high_usage
2025-12-29 03:36:52.411983,2,0,28.8,10.21,3,0,2025-12-29,1,high_usage
2025-12-29 04:36:52.411983,1,0,26.8,9.88,4,0,2025-12-29,1,high_usage
2025-12-29 05:36:52.411983,1,0,30.5,9.86,5,0,2025-12-29,1,high_usage
2025-12-29 06:36:52.411983,1,0,33.0,9.81,6,0,2025-12-29,1,high_usage
2025-12-29 07:36:52.411983,18,0,34.7,20.06,7,0,2025-12-29,1,high_usage
2025-12-29 08:36:52.411983,39,0,31.9,22.22,8,0,2025-12-29,1,high_usage
2025-12-29 09:36:52.411983,43,0,33.9,22.31,9,0,2025-12-29,1,high_usage
2025-12-29 10:36:52.411983,54,0,37.7,25.17,10,0,2025-12-29,1,high_usage
2025-12-29 11:36:52.411983,64,0,37.7,25.0,11,0,2025-12-29,1,high_usage
2025-12-29 12:36:52.411983,53,0,35.0,24.08,12,0,2025-12-29,1,high_usage
2025-12-29 13:36:52.411983,53,0,36.5,24.0,13,0,2025-12-29,1,high_usage
2025-12-29 14:36:52.411983,55,0,38.5,25.46,14,0,2025-12-29,1,high_usage
2025-12-29 15:36:52.411983,59,0,35.7,24.26,15,0,2025-12-29,1,high_usage
2025-12-29 16:36:52.411983,39,0,34.3,22.7,16,0,2025-12-29,1,high_usage
2025-12-29 17:36:52.411983,39,0,34.0,22.96,17,0,2025-12-29,1,high_usage
2025-12-29 18:36:52.411983,18,0,32.3,21.43,18,0,2025-12-29,1,high_usage
2025-12-29 19:36:52.411983,21,0,29.9,17.97,19,0,2025-12-29,1,high_usage
2025-12-29 20:36:52.411983,2,0,28.6,10.88,20,0,2025-12-29,1,high_usage
2025-12-29 21:36:52.411983,2,0,28.1,10.4,21,0,2025-12-29,1,high_usage
2025-12-29 22:36:52.411983,1,0,27.0,10.32,22,0,2025-12-29,1,high_usage
2025-12-29 23:36:52.411983,1,0,24.5,10.53,23,0,2025-12-29,1,high_usage
2025-12-30 00:36:52.411983,2,0,26.6,10.27,0,1,2025-12-30,1,high_usage
2025-12-30 01:36:52.411983,2,0,25.6,10.15,1,1,2025-12-30,1,high_usage
2025-12-30 02:36:52.411983,2,0,27.4,10.43,2,1,2025-12-30,1,high_usage
2025-12-30 03:36:52.411983,2,0,30.3,10.59,3,1,2025-12-30,1,high_usage
2025-12-30 04:36:52.411983,2,0,31.3,9.83,4,1,2025-12-30,1,high_usage
2025-12-30 05:36:52.411983,2,0,31.3,9.92,5,1,2025-12-30,1,high_usage
2025-12-30 06:36:52.411983,1,0,33.2,10.0,6,1,2025-12-30,1,high_usage
2025-12-30 07:36:52.411983,18,0,34.1,19.8,7,1,2025-12-30,1,high_usage
2025-12-30 08:36:52.411983,37,0,34.8,23.43,8,1,2025-12-30,1,high_usage
2025-12-30 09:36:52.411983,36,0,36.1,23.39,9,1,2025-12-30,1,high_usage
2025-12-30 10:36:52.411983,62,0,37.5,24.64,10,1,2025-12-30,1,high_usage
2025-12-30 11:36:52.411983,52,0,37.7,25.15,11,1,2025-12-30,1,high_usage
2025-12-30 12:36:52.411983,69,0,35.7,25.27,12,1,2025-12-30,1,high_usage
2025-12-30 13:36:52.411983,53,0,38.0,25.24,13,1,2025-12-30,1,high_usage
2025-12-30 14:36:52.411983,56,0,38.4,25.0,14,1,2025-12-30,1,high_usage
2025-12-30 15:36:52.411983,68,0,36.9,25.86,15,1,2025-12-30,1,high_usage
2025-12-30 16:36:52.411983,36,0,32.2,21.66,16,1,2025-12-30,1,high_usage
2025-12-30 17:36:52.411983,39,0,33.7,21.64,17,1,2025-12-30,1,high_usage
2025-12-30 18:36:52.411983,19,0,33.1,20.53,18,1,2025-12-30,1,high_usage
2025-12-30 19:36:52.411983,19,0,31.2,18.0,19,1,2025-12-30,1,high_usage
2025-12-30 20:36:52.411983,1,0,29.3,10.22,20,1,2025-12-30,1,high_usage
2025-12-30 21:36:52.411983,1,0,27.5,9.87,21,1,2025-12-30,1,high_usage
2025-12-30 22:36:52.411983,1,0,28.6,10.22,22,1,2025-12-30,1,high_usage
2025-12-30 23:36:52.411983,2,0,27.5,10.65,23,1,2025-12-30,1,high_usage
2025-12-31 00:36:52.411983,1,0,27.2,10.21,0,2,2025-12-31,1,high_usage
2025-12-31 01:36:52.411983,1,0,27.3,9.02,1,2,2025-12-31,1,high_usage
2025-12-31 02:36:52.411983,2,0,27.9,9.88,2,2,2025-12-31,1,high_usage
2025-12-31 03:36:52.411983,2,0,30.3,10.16,3,2,2025-12-31,1,high_usage
2025-12-31 04:36:52.411983,2,0,27.2,10.41,4,2,2025-12-31,1,high_usage
2025-12-31 05:36:52.411983,2,0,31.6,10.58,5,2,2025-12-31,1,high_usage
2025-12-31 06:36:52.411983,1,0,32.8,10.12,6,2,2025-12-31,1,high_usage
2025-12-31 07:36:52.411983,22,0,33.0,19.64,7,2,2025-12-31,1,high_usage
2025-12-31 08:36:52.411983,36,0,37.3,24.26,8,2,2025-12-31,1,high_usage
2025-12-31 09:36:52.411983,42,0,36.1,23.47,9,2,2025-12-31,1,high_usage
2025-12-31 10:36:52.411983,63,0,38.5,26.32,10,2,2025-12-31,1,high_usage
2025-12-31 11:36:52.411983,63,0,36.1,24.72,11,2,2025-12-31,1,high_usage
2025-12-31 12:36:52.411983,57,0,39.7,25.7,12,2,2025-12-31,1,high_usage
2025-12-31 13:36:52.411983,54,0,39.0,25.29,13,2,2025-12-31,1,high_usage
2025-12-31 14:36:52.411983,62,0,36.1,23.79,14,2,2025-12-31,1,high_usage
2025-12-31 15:36:52.411983,64,0,37.3,24.98,15,2,2025-12-31,1,high_usage
2025-12-31 16:36:52.411983,37,0,35.8,22.37,16,2,2025-12-31,1,high_usage
2025-12-31 17:36:52.411983,47,0,35.0,23.13,17,2,2025-12-31,1,high_usage
2025-12-31 18:36:52.411983,19,0,30.2,19.22,18,2,2025-12-31,1,high_usage
2025-12-31 19:36:52.411983,19,0,31.8,18.28,19,2,2025-12-31,1,high_usage
2025-12-31 20:36:52.411983,1,0,29.2,9.95,20,2,2025-12-31,1,high_usage
2025-12-31 21:36:52.411983,1,0,29.6,10.45,21,2,2025-12-31,1,high_usage
2025-12-31 22:36:52.411983,2,0,29.5,9.78,22,2,2025-12-31,1,high_usage
2025-12-31 23:36:52.411983,2,0,26.9,9.4,23,2,2025-12-31,1,high_usage
2026-01-01 00:36:52.411983,2,0,28.1,9.89,0,3,2026-01-01,1,high_usage
2026-01-01 01:36:52.411983,2,0,27.8,9.93,1,3,2026-01-01,1,high_usage
2026-01-01 02:36:52.411983,2,0,29.9,10.01,2,3,2026-01-01,1,high_usage
2026-01-01 03:36:52.411983,2,0,29.0,10.29,3,3,2026-01-01,1,high_usage
2026-01-01 04:36:52.411983,1,0,30.5,10.09,4,3,2026-01-01,1,high_usage
2026-01-01 05:36:52.411983,2,0,32.1,9.61,5,3,2026-01-01,1,high_usage
2026-01-01 06:36:52.411983,1,0,32.7,10.0,6,3,2026-01-01,1,high_usage
2026-01-01 07:36:52.411983,17,0,34.2,20.21,7,3,2026-01-01,1,high_usage
2026-01-01 08:36:52.411983,40,0,33.4,23.21,8,3,2026-01-01,1,high_usage
2026-01-01 09:36:52.411983,42,0,35.9,24.21,9,3,2026-01-01,1,high_usage
2026-01-01 10:36:52.411983,52,0,36.6,24.07,10,3,2026-01-01,1,high_usage
2026-01-01 11:36:52.411983,59,0,37.0,24.62,11,3,2026-01-01,1,high_usage
2026-01-01 12:36:52.411983,65,0,36.2,24.52,12,3,2026-01-01,1,high_usage
2026-01-01 13:36:52.411983,68,0,38.4,25.89,13,3,2026-01-01,1,high_usage
2026-01-01 14:36:52.411983,63,0,38.3,26.02,14,3,2026-01-01,1,high_usage
2026-01-01 15:36:52.411983,65,0,35.7,24.21,15,3,2026-01-01,1,high_usage
2026-01-01 16:36:52.411983,34,0,35.3,23.32,16,3,2026-01-01,1,high_usage
2026-01-01 17:36:52.411983,43,0,36.8,24.21,17,3,2026-01-01,1,high_usage
2026-01-01 18:36:52.411983,19,0,33.2,21.41,18,3,2026-01-01,1,high_usage
2026-01-01 19:36:52.411983,20,0,30.1,17.33,19,3,2026-01-01,1,high_usage
2026-01-01 20:36:52.411983,1,0,30.7,10.69,20,3,2026-01-01,1,high_usage
2026-01-01 21:36:52.411983,2,0,30.7,9.75,21,3,2026-01-01,1,high_usage
2026-01-01 22:36:52.411983,1,0,28.1,10.24,22,3,2026-01-01,1,high_usage
2026-01-01 23:36:52.411983,2,0,29.7,9.91,23,3,2026-01-01,1,high_usage
2026-01-02 00:36:52.411983,2,0,28.6,10.15,0,4,2026-01-02,1,high_usage
2026-01-02 01:36:52.411983,1,0,27.9,9.21,1,4,2026-01-02,1,high_usage
2026-01-02 02:36:52.411983,2,0,26.3,9.83,2,4,2026-01-02,1,high_usage
2026-01-02 03:36:52.411983,2,0,30.3,10.61,3,4,2026-01-02,1,high_usage
2026-01-02 04:36:52.411983,1,0,30.8,9.85,4,4,2026-01-02,1,high_usage
2026-01-02 05:36:52.411983,1,0,32.7,9.56,5,4,2026-01-02,1,high_usage
2026-01-02 06:36:52.411983,2,0,33.4,9.43,6,4,2026-01-02,1,high_usage
2026-01-02 07:36:52.411983,21,0,34.3,19.41,7,4,2026-01-02,1,high_usage
2026-01-02 08:36:52.411983,41,0,34.0,23.21,8,4,2026-01-02,1,high_usage
2026-01-02 09:36:52.411983,40,0,36.4,23.47,9,4,2026-01-02,1,high_usage
2026-01-02 10:36:52.411983,60,0,36.5,24.55,10,4,2026-01-02,1,high_usage
2026-01-02 11:36:52.411983,71,0,36.7,25.32,11,4,2026-01-02,1,high_usage
2026-01-02 12:36:52.411983,61,0,40.5,26.53,12,4,2026-01-02,1,high_usage
2026-01-02 13:36:52.411983,52,0,39.2,25.73,13,4,2026-01-02,1,high_usage
2026-01-02 14:36:52.411983,58,0,37.0,25.37,14,4,2026-01-02,1,high_usage
2026-01-02 15:36:52.411983,72,0,36.2,24.7,15,4,2026-01-02,1,high_usage
2026-01-02 16:36:52.411983,48,0,35.7,23.67,16,4,2026-01-02,1,high_usage
2026-01-02 17:36:52.411983,37,0,33.8,22.48,17,4,2026-01-02,1,high_usage
2026-01-02 18:36:52.411983,20,0,32.3,21.49,18,4,2026-01-02,1,high_usage
2026-01-02 19:36:52.411983,20,0,30.3,17.82,19,4,2026-01-02,1,high_usage
2026-01-02 20:36:52.411983,1,0,27.8,9.9,20,4,2026-01-02,1,high_usage
2026-01-02 21:36:52.411983,1,0,27.7,10.5,21,4,2026-01-02,1,high_usage
2026-01-02 22:36:52.411983,2,0,27.8,10.81,22,4,2026-01-02,1,high_usage
2026-01-02 23:36:52.411983,2,0,26.8,10.36,23,4,2026-01-02,1,high_usage
2026-01-03 00:36:52.411983,0,1,26.3,11.27,0,5,2026-01-03,0,low_usage
2026-01-03 01:36:52.411983,0,1,28.7,10.65,1,5,2026-01-03,0,low_usage
2026-01-03 02:36:52.411983,0,1,28.7,11.68,2,5,2026-01-03,0,low_usage
2026-01-03 03:36:52.411983,1,1,30.9,11.29,3,5,2026-01-03,0,low_usage
2026-01-03 04:36:52.411983,0,1,30.8,11.13,4,5,2026-01-03,0,low_usage
2026-01-03 05:36:52.411983,0,1,29.2,10.82,5,5,2026-01-03,0,low_usage
2026-01-03 06:36:52.411983,0,1,33.2,10.75,6,5,2026-01-03,0,low_usage
2026-01-03 07:36:52.411983,0,1,34.2,13.54,7,5,2026-01-03,0,low_usage
2026-01-03 08:36:52.411983,0,1,34.6,12.74,8,5,2026-01-03,0,low_usage
2026-01-03 09:36:52.411983,0,1,35.3,13.36,9,5,2026-01-03,0,low_usage
2026-01-03 10:36:52.411983,2,1,36.7,13.37,10,5,2026-01-03,0,low_usage
2026-01-03 11:36:52.411983,3,1,38.6,13.02,11,5,2026-01-03,0,low_usage
2026-01-03 12:36:52.411983,2,1,34.9,12.81,12,5,2026-01-03,0,low_usage
2026-01-03 13:36:52.411983,2,1,41.0,13.35,13,5,2026-01-03,0,low_usage
2026-01-03 14:36:52.411983,2,1,37.5,13.16,14,5,2026-01-03,0,low_usage
2026-01-03 15:36:52.411983,0,1,34.9,12.32,15,5,2026-01-03,0,low_usage
2026-01-03 16:36:52.411983,0,1,36.2,13.55,16,5,2026-01-03,0,low_usage
2026-01-03 17:36:52.411983,0,1,31.4,13.1,17,5,2026-01-03,0,low_usage
2026-01-03 18:36:52.411983,0,1,33.3,12.48,18,5,2026-01-03,0,low_usage
2026-01-03 19:36:52.411983,1,1,32.6,12.48,19,5,2026-01-03,0,low_usage
2026-01-03 20:36:52.411983,1,1,31.6,10.83,20,5,2026-01-03,0,low_usage
2026-01-03 21:36:52.411983,0,1,28.8,10.78,21,5,2026-01-03,0,low_usage
2026-01-03 22:36:52.411983,0,1,28.5,10.89,22,5,2026-01-03,0,low_usage
2026-01-03 23:36:52.411983,1,1,28.3,11.11,23,5,2026-01-03,0,low_usage
2026-01-04 00:36:52.411983,0,1,28.6,11.49,0,6,2026-01-04,0,low_usage
2026-01-04 01:36:52.411983,1,1,27.8,10.69,1,6,2026-01-04,0,low_usage
2026-01-04 02:36:52.411983,0,1,28.2,11.75,2,6,2026-01-04,0,low_usage
2026-01-04 03:36:52.411983,0,1,27.8,11.3,3,6,2026-01-04,0,low_usage
2026-01-04 04:36:52.411983,1,1,31.6,11.74,4,6,2026-01-04,0,low_usage
2026-01-04 05:36:52.411983,0,1,33.0,11.67,5,6,2026-01-04,0,low_usage
2026-01-04 06:36:52.411983,0,1,35.0,11.56,6,6,2026-01-04,0,low_usage
2026-01-04 07:36:52.411983,0,1,32.6,13.36,7,6,2026-01-04,0,low_usage
2026-01-04 08:36:52.411983,0,1,33.9,12.83,8,6,2026-01-04,0,low_usage
2026-01-04 09:36:52.411983,1,1,35.1,13.01,9,6,2026-01-04,0,low_usage
2026-01-04 10:36:52.411983,3,1,35.8,13.11,10,6,2026-01-04,0,low_usage
2026-01-04 11:36:52.411983,3,1,38.3,13.84,11,6,2026-01-04,0,low_usage
2026-01-04 12:36:52.411983,2,1,40.2,13.18,12,6,2026-01-04,0,low_usage
2026-01-04 13:36:52.411983,3,1,39.2,13.1,13,6,2026-01-04,0,low_usage
2026-01-04 14:36:52.411983,2,1,36.3,12.88,14,6,2026-01-04,0,low_usage
2026-01-04 15:36:52.411983,1,1,36.9,12.81,15,6,2026-01-04,0,low_usage
2026-01-04 16:36:52.411983,1,1,33.7,13.12,16,6,2026-01-04,0,low_usage
2026-01-04 17:36:52.411983,0,1,32.0,12.8,17,6,2026-01-04,0,low_usage
2026-01-04 18:36:52.411983,0,1,30.5,12.75,18,6,2026-01-04,0,low_usage
2026-01-04 19:36:52.411983,1,1,31.8,12.96,19,6,2026-01-04,0,low_usage
2026-01-04 20:36:52.411983,0,1,30.5,10.79,20,6,2026-01-04,0,low_usage
2026-01-04 21:36:52.411983,0,1,28.9,11.05,21,6,2026-01-04,0,low_usage
2026-01-04 22:36:52.411983,1,1,29.2,11.05,22,6,2026-01-04,0,low_usage
2026-01-04 23:36:52.411983,1,1,27.2,11.07,23,6,2026-01-04,0,low_usage
2026-01-05 00:36:52.411983,1,0,26.9,10.31,0,0,2026-01-05,1,high_usage
2026-01-05 01:36:52.411983,1,0,27.6,9.6,1,0,2026-01-05,1,high_usage
2026-01-05 02:36:52.411983,1,0,29.3,9.44,2,0,2026-01-05,1,high_usage
2026-01-05 03:36:52.411983,2,0,29.7,9.94,3,0,2026-01-05,1,high_usage
2026-01-05 04:36:52.411983,2,0,31.6,10.17,4,0,2026-01-05,1,high_usage
2026-01-05 05:36:52.411983,2,0,32.7,10.98,5,0,2026-01-05,1,high_usage
2026-01-05 06:36:52.411983,2,0,32.2,8.94,6,0,2026-01-05,1,high_usage
2026-01-05 07:36:52.411983,18,0,33.5,19.41,7,0,2026-01-05,1,high_usage
2026-01-05 08:36:52.411983,39,0,34.7,23.32,8,0,2026-01-05,1,high_usage
2026-01-05 09:36:52.411983,31,0,37.0,24.43,9,0,2026-01-05,1,high_usage
2026-01-05 10:36:52.411983,61,0,38.8,26.05,10,0,2026-01-05,1,high_usage
2026-01-05 11:36:52.411983,60,0,37.6,25.63,11,0,2026-01-05,1,high_usage
2026-01-05 12:36:52.411983,64,0,39.9,26.68,12,0,2026-01-05,1,high_usage
2026-01-05 13:36:52.411983,56,0,36.7,24.57,13,0,2026-01-05,1,high_usage
2026-01-05 14:36:52.411983,65,0,38.3,25.71,14,0,2026-01-05,1,high_usage
2026-01-05 15:36:52.411983,63,0,35.6,24.48,15,0,2026-01-05,1,high_usage
2026-01-05 16:36:52.411983,39,0,34.8,23.77,16,0,2026-01-05,1,high_usage
2026-01-05 17:36:52.411983,39,0,35.0,23.37,17,0,2026-01-05,1,high_usage
2026-01-05 18:36:52.411983,19,0,32.0,21.51,18,0,2026-01-05,1,high_usage
2026-01-05 19:36:52.411983,16,0,33.3,19.69,19,0,2026-01-05,1,high_usage
2026-01-05 20:36:52.411983,1,0,31.3,9.56,20,0,2026-01-05,1,high_usage
2026-01-05 21:36:52.411983,2,0,31.8,10.6,21,0,2026-01-05,1,high_usage
2026-01-05 22:36:52.411983,1,0,28.7,9.92,22,0,2026-01-05,1,high_usage
2026-01-05 23:36:52.411983,1,0,26.7,10.18,23,0,2026-01-05,1,high_usage
2026-01-06 00:36:52.411983,2,0,27.3,9.99,0,1,2026-01-06,1,high_usage
2026-01-06 01:36:52.411983,2,0,27.2,9.81,1,1,2026-01-06,1,high_usage
2026-01-06 02:36:52.411983,2,0,27.0,9.9,2,1,2026-01-06,1,high_usage
2026-01-06 03:36:52.411983,1,0,29.1,9.87,3,1,2026-01-06,1,high_usage
2026-01-06 04:36:52.411983,1,0,29.2,10.23,4,1,2026-01-06,1,high_usage
2026-01-06 05:36:52.411983,1,0,32.4,9.58,5,1,2026-01-06,1,high_usage
2026-01-06 06:36:52.411983,1,0,34.4,10.64,6,1,2026-01-06,1,high_usage
2026-01-06 07:36:52.411983,20,0,35.6,20.31,7,1,2026-01-06,1,high_usage
2026-01-06 08:36:52.411983,43,0,34.2,22.34,8,1,2026-01-06,1,high_usage
2026-01-06 09:36:52.411983,39,0,37.6,24.16,9,1,2026-01-06,1,high_usage
2026-01-06 10:36:52.411983,57,0,36.0,24.74,10,1,2026-01-06,1,high_usage
2026-01-06 11:36:52.411983,58,0,37.0,25.0,11,1,2026-01-06,1,high_usage
2026-01-06 12:36:52.411983,52,0,38.6,25.55,12,1,2026-01-06,1,high_usage
2026-01-06 13:36:52.411983,53,0,36.2,24.03,13,1,2026-01-06,1,high_usage
2026-01-06 14:36:52.411983,54,0,36.4,24.8,14,1,2026-01-06,1,high_usage
2026-01-06 15:36:52.411983,62,0,37.5,24.98,15,1,2026-01-06,1,high_usage
2026-01-06 16:36:52.411983,34,0,34.4,22.72,16,1,2026-01-06,1,high_usage
2026-01-06 17:36:52.411983,37,0,33.2,22.0,17,1,2026-01-06,1,high_usage
2026-01-06 18:36:52.411983,21,0,32.6,21.07,18,1,2026-01-06,1,high_usage
